Product Code,Product Label,"UAE export to libya Value in 2022, USD thousands","nnual growth in value uae export to libya between 2018-2022, %, p.a","Share in United Arab Emirates's exports, %",Equivalent ad valorem tariff faced by United Arab Emirates,Quantity exported in 2022 ,Quantity unit ,Unit value (USD/unit) ,Number of non-tariff requirements faced by United Arab Emirates ,"libya import from world Value in 2022, USD thousand ","Annual growth in value between 2018-2022, %, p.a. ","Share in world imports, % ",Quantity exported libya to world in 2022 ,Quantity unit ,Unit value (USD/unit) ,"CO2 emission, Tons ","Uae export to world Value in 2022, USD thousand ","Annual growth in value between Uae export to world  2018-2022, %, p.a. ","Share in world exports, % ",Quantity exported from uae to world in 2022 ,Quantity unit ,Unit value (USD/unit) ,"Estimation of untapped potential trade, USD thousand"
870340,"Motor cars and other motor vehicles principally designed for the transport of <10 persons, . . .", , , , , , , ,,"1,216",11,0,0, , ,N/A,"1,842",-46,0,0, , ,
870350,"Motor cars and other motor vehicles principally designed for the transport of <10 persons, . . .", , , , , , , ,,20,-30,0,6, ,"3,333",N/A,336,-64,0,0, , ,
870360,"Motor cars and other motor vehicles principally designed for the transport of <10 persons, . . .", , , , , , , ,,"12,729",53,0,0, , ,N/A,595,-51,0,0, , ,
870370,"Motor cars and other motor vehicles principally designed for the transport of <10 persons, . . .", , , , , , , ,, , , , , , ,N/A,799,-45,0,0, , ,
870380,"Motor cars and other motor vehicles principally designed for the transport of <10 persons, . . .", , , , , , , ,,393,19,0,0, , ,N/A,"6,750",59,0,0, , ,
870390,"Motor cars and other vehicles principally designed for the transport of <10 persons, incl. . . .", , , ,0, , , ,,"15,979",10,1,0, , ,N/A,"3,430",54,0,0, , ,
870410,Dumpers for off-highway use, , , ,0, , , ,,57,-43,0,128, ,445,N/A,"7,843",16,0,0, , ,76
870421,"Motor vehicles for the transport of goods, with only compression-ignition internal combustion . . .", , , ,0, , , ,,"37,304",34,0,0, , ,N/A,"85,837",26,0,0, , ,-
870422,"Motor vehicles for the transport of goods, with only compression-ignition internal combustion . . .", , , ,0, , , ,,"7,263",-12,0,"11,992",Tons,606,N/A,"20,246",11,0,0,Tons, ,188
870423,"Motor vehicles for the transport of goods, with only compression-ignition internal combustion . . .", , , ,0, , , ,,"5,079",39,0,"3,647", ,"1,393",N/A,"4,680",10,0,0, , ,572
870431,"Motor vehicles for the transport of goods, with only spark-ignition internal combustion piston . . .", , , ,0, , , ,,"45,497",62,0,0,Tons, ,N/A,"24,173",15,0,0,Tons, ,-
870432,"Motor vehicles for the transport of goods, with only spark-ignition internal combustion piston . . .", , , ,0, , , ,,76,22,0,0, , ,N/A,"1,918",57,0,0, , ,52
870490,"Motor vehicles for the transport of goods, with engines other than internal combustion piston . . .", , , ,0, , , ,,544,-7,0,429, ,"1,268",N/A,874,8,0,0, , ,-
870510,Crane lorries (excl. breakdown lorries), , , ,0, , , ,,"1,534",35,0,270, ,"5,681",N/A,"1,035",-15,0,0, , ,-
870520,Mobile drilling derricks, , , ,0, , , ,,423, ,0,95, ,"4,453",N/A,326,65,0,0, , ,
870530,Fire fighting vehicles (excl. vehicles for transporting persons), , , ,0, , , ,,"6,095",39,1,265, ,"23,000",N/A,"6,901",-1,1,0, , ,"1,656"
870540,Concrete-mixer lorries, , , ,0, , , ,,856,159,0,761, ,"1,125",N/A,256,0,0,0, , ,
870590,Special purpose motor vehicles (other than those principally designed for the transport of . . ., , , ,0, , , ,,"8,728",29,0,0, , ,N/A,"19,492",78,0,0, , ,833
870600,"Chassis fitted with engines, for tractors, motor vehicles for the transport of ten or more . . .", , , ,0, , , ,,130,114,0,0, , ,N/A,678,73,0,0, , ,
870710,Bodies for motor cars and other motor vehicles principally designed for the transport of persons, , , ,0, , , ,,421,157,0,0, , ,N/A,292,-19,0,0, , ,-
870790,"Bodies for tractors, motor vehicles for the transport of ten or more persons, motor vehicles . . .", , , ,0, , , ,,619,68,0,121, ,"5,116",N/A,"1,449",-21,0,0, , ,6
870810,"Bumpers and parts thereof for tractors, motor vehicles for the transport of ten or more persons, . . .", , , ,0, , , ,,"2,484",3,0,0, , ,N/A,"15,635",3,0,0, , ,219
870821,Safety seat belts for motor vehicles, , , ,0, , , ,,42,42,0,9, ,"4,667",N/A,851,-18,0,0, , ,-
870829,"Parts and accessories of bodies for tractors, motor vehicles for the transport of ten or more . . .", , , ,0, , , ,,"15,600",47,0,0, , ,N/A,"52,602",10,0,0, , ,-
870830,"Brakes and servo-brakes and their parts, for tractors, motor vehicles for the transport of . . .", , , , , , , ,,"17,904",17,0,"4,656", ,"3,845",N/A,"8,870",-6,0,0, , ,-
870840,"Gear boxes and parts thereof, for tractors, motor vehicles for the transport of ten or more . . .", , , ,0, , , ,,"1,594",38,0,0,Tons, ,N/A,"6,322",-23,0,0,Tons, ,
870850,"Drive-axles with differential, whether or not provided with other transmission components, . . .", , , ,0, , , ,,"7,539",29,0,0, , ,N/A,"11,326",4,0,0, , ,
870870,"Road wheels and parts and accessories thereof, for tractors, motor vehicles for the transport . . .", , , ,0, , , ,,"5,529",20,0,0, , ,N/A,"4,802",-1,0,0, , ,-
870880,"Suspension systems and parts thereof, incl. shock-absorbers, for tractors, motor vehicles for . . .", , , ,0, , , ,,"18,699",11,0,0, , ,N/A,"11,252",-9,0,0, , ,
870891,"Radiators and parts thereof, for tractors, motor vehicles for the transport of ten or more . . .", , , ,0, , , ,,"7,819",12,0,0, , ,N/A,"26,252",-3,0,0, , ,
870892,"Silencers ""mufflers"" and exhaust pipes, and parts thereof, for tractors, motor vehicles for . . .", , , ,0, , , ,,"1,578",24,0,378, ,"4,175",N/A,902,-18,0,0, , ,
870893,"Clutches and parts thereof, for tractors, motor vehicles for the transport of ten or more persons, . . .", , , ,0, , , ,,"4,034",4,0,572, ,"7,052",N/A,"4,194",5,0,0, , ,-
870894,"Steering wheels, steering columns and steering boxes, and parts thereof, for tractors, motor . . .", , , ,0, , , ,,"3,166",19,0,0, , ,N/A,"2,764",-13,0,0, , ,
870895,"Safety airbags with inflator system and parts thereof, for tractors, motor vehicles for the . . .", , , , , , , ,,229,86,0,7, ,"32,714",N/A,591,25,0,0, , ,
870899,"Parts and accessories, for tractors, motor vehicles for the transport of ten or more persons, . . .", , , ,0, , , ,,"98,283",6,0,0,No quantity, ,N/A,"99,070",1,0,0,No quantity, ,
870911,"Electrical vehicles not fitted with lifting or handling equipment, of the type used in factories, . . .", , , ,0, , , ,,136,39,0,16, ,"8,500",N/A,952,37,0,0, , ,
870919,"Works trucks, self-propelled, not fitted with lifting or handling equipment, of the type used . . .", , , ,0, , , ,,22,-42,0,5, ,"4,400",N/A,"1,806",30,0,0, , ,
870990,"Parts of self-propelled works trucks, not fitted with lifting or handling equipment, of the . . .", , , ,0, , , ,,131,-7,0,7, ,"18,714",N/A,134,18,0,0, , ,4
871000,"Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, . . .", , , , , , , ,, , , , , , ,N/A,"16,321",7,1,0, , ,
871110,"Motorcycles, incl. mopeds, with reciprocating internal combustion piston engine of a cylinder . . .", , , ,0, , , ,,75,17,0,0, , ,N/A,247,-29,0,0, , ,-
871120,"Motorcycles, incl. mopeds, with reciprocating internal combustion piston engine of a cylinder . . .", , , ,0, , , ,,997,-12,0,0, , ,N/A,"1,321",13,0,0, , ,13
871130,"Motorcycles, incl. mopeds, with reciprocating internal combustion piston engine of a cylinder . . .", , , ,0, , , ,,88,33,0,0, , ,N/A,133,18,0,0, , ,-
871140,"Motorcycles, incl. mopeds, with reciprocating internal combustion piston engine of a cylinder . . .", , , ,0, , , ,,54,19,0,0, , ,N/A,151,-13,0,0, , ,-
871150,"Motorcycles, incl. mopeds, with reciprocating internal combustion piston engine of a cylinder . . .", , , ,0, , , ,,378,27,0,0, , ,N/A,627,-6,0,0, , ,4
871160,"Motorcycles, incl. mopeds, and cycles fitted with an auxiliary motor, with electric motor for . . .", , , , , , , ,,506,22,0,0, , ,N/A,201,-19,0,0, , ,
871190,"Motorcycles, incl. mopeds, and cycles fitted with an auxiliary motor and side cars for motorcycles . . .", , , ,0, , , ,,80,3,0,0, , ,N/A,108,35,0,0, , ,
871200,"Bicycles and other cycles, incl. delivery tricycles, not motorised", , , ,0, , , ,,"6,955",13,0,0, , ,N/A,955,9,0,0, , ,9
871310,"Carriages for disabled persons, not mechanically propelled", , , ,0, , , ,,"2,422",-24,0,182, ,"13,308",N/A,332,51,0,0, , ,-
871390,"Carriages for disabled persons, motorised or otherwise mechanically propelled (excl. specially . . .", , , ,0, , , ,,767,-32,0,82, ,"9,354",N/A,225,60,0,0, , ,46
871410,"Parts and accessories of motorcycles, incl. mopeds, n.e.s.", , , , , , , ,,"2,522",42,0,315, ,"8,006",N/A,744,13,0,0, , ,8
871420,"Parts and accessories for carriages for disabled persons, n.e.s.", , , ,0, , , ,,30,-28,0,3,Tons,"10,000",N/A,449,94,0,0,Tons, ,
871491,"Frames and forks, and parts thereof, for cycles, n.e.s. (excl. for motorcycles)", , , ,0, , , ,,65,17,0,0, , ,N/A,140,-9,0,0, , ,
871492,"Wheel rims and spokes, for cycles (excl. for motorcycles)", , , ,0, , , ,,84,15,0,16, ,"5,250",N/A,299,-18,0,0, , ,-
871493,Hubs and free-wheel sprocket-wheels for cycles (excl. for motorcycles and coaster braking hubs . . ., , , ,0, , , ,,59,29,0,15, ,"3,933",N/A,135,14,0,0, , ,
871494,"Brakes, incl. coaster braking hubs and hub brakes, and parts thereof, for cycles (excl. for . . .", , , ,0, , , ,,14,-2,0,3, ,"4,667",N/A,551,20,0,0, , ,-
871495,Saddles for cycles (excl. for motorcycles), , , ,0, , , ,,80,51,0,17, ,"4,706",N/A,34,9,0,0, , ,-
871496,"Pedals and crank-gear, and parts thereof, for bicycles, n.e.s.", , , ,0, , , ,,178,27,0,59, ,"3,017",N/A,77,23,0,0, , ,-
871499,"Parts and accessories, for bicycles, n.e.s.", , , ,0, , , ,,559,29,0,100, ,"5,590",N/A,"1,808",14,0,0, , ,15
871500,"Baby carriages and parts thereof, n.e.s.", , , ,0, , , ,,"1,092",-2,0,174,Tons,"6,276",N/A,291,1,0,0,Tons, ,-
871610,"Trailers and semi-trailers of the caravan type, for housing or camping", , , ,0, , , ,,48,-12,0,0, , ,N/A,"1,454",-5,0,0, , ,-
871620,Self-loading or self-unloading trailers and semi-trailers for agricultural purposes, , , ,0, , , ,,9,2,0,0, , ,N/A,2, ,0,0, , ,
871631,"Tanker trailers and tanker semi-trailers, not designed for running on rails", , , ,0, , , ,,284,13,0,84, ,"3,381",N/A,"1,413",-10,0,0, , ,99
871639,"Trailers and semi-trailers for the transport of goods, not designed for running on rails (excl. . . .", , , ,0, , , ,,"2,527",32,0,0, , ,N/A,"4,478",8,0,0, , ,289
871640,"Trailers and semi-trailers, not designed for running on rails (excl. trailers and semi-trailers . . .", , , ,0, , , ,,226,-17,0,169,Tons,"1,337",N/A,"1,562",-3,0,0,Tons, ,-
871680,Vehicles pushed or drawn by hand and other vehicles not mechanically propelled (excl. trailers . . ., , , ,0, , , ,,"4,645",30,0,0, , ,N/A,511,-35,0,0, , ,81
871690,"Parts of trailers and semi-trailers and other vehicles not mechanically propelled, n.e.s.", , , ,0, , , ,,"5,503",31,0,"2,289", ,"2,404",N/A,"2,012",7,0,0, , ,53
880100,"Balloons and dirigibles; gliders, hang gliders and other non-powered aircraft", , , , , , , ,,2, ,0,1, ,"2,000",N/A,61,90,0,0, , ,
880211,Helicopters of an unladen weight <= 2.000 kg (excl. unmanned of heading 8806), , , , , , , ,, , , , , , ,N/A,401,142,0,0, , ,
880212,Helicopters of an unladen weight > 2.000 kg (excl. unmanned of heading 8806), , , , , , , ,, , , , , , ,N/A,87,16,0,0, , ,
880220,"Aeroplanes and other powered aircraft of an unladen weight <= 2.000 kg (excl. helicopters, . . .", , , , , , , ,, , , , , , ,N/A,"2,316",126,0,0, , ,
880230,Aeroplanes and other powered aircraft of an unladen weight > 2.000 kg but <= 15.000 kg (excl. . . ., , , , , , , ,, , , , , , ,N/A,"2,186", ,0,0, , ,
880240,"Aeroplanes and other powered aircraft of an of an unladen weight > 15.000 kg (excl. helicopters, . . .", , , ,0, , , ,,1, ,0,0,Tons, ,N/A,"1,513,132",17,2,0,Tons, ,
880260,"Spacecraft, incl. satellites, and suborbital and spacecraft launch vehicles", , , , , , , ,, , , , , , ,N/A,19,-74,0,0, , ,
880310,"Propellers and rotors and parts thereof, for aircraft, n.e.s.", , , ,0, , , ,,64,-41,0,0,No quantity, ,N/A,"3,607",-11,0,0,No quantity, ,
880320,"Under-carriages and parts thereof, for aircraft, n.e.s.", , , ,0, , , ,,"1,768",-3,0,33,Tons,"53,576",N/A,"5,572",-35,0,251,Tons,"522,418",93
880330,"Parts of aeroplanes or helicopters, n.e.s. (excluding those for gliders)", , , ,0, , , ,,"2,940",-18,0,15,Tons,"196,000",N/A,"177,736",-6,0,0,Tons, ,152
880390,"Parts of aircraft and spacecraft, n.e.s.", , , ,0, , , ,,95, ,0,0, , ,N/A,"4,154",5,0,0, , ,
880400,"Parachutes, incl. dirigible parachutes and paragliders, and rotochutes; parts thereof and accessories . . .", , , , , , , ,, , , , , , ,N/A,200,42,0,31, ,"296,806",
880510,"Aircraft launching gear and parts thereof, n.e.s. (excl. motor winches for launching gliders); . . .", , , ,0, , , ,,50, ,0,0, , ,N/A,"2,018",25,1,22, ,"146,545",
880521,Air combat simulators and parts thereof, , , , , , , ,, , , , , , ,N/A,2, ,0,3, ,"561,667",
880529,"Ground flying trainers and parts thereof, n.e.s. (excl. air combat simulators and parts thereof)", , , ,0, , , ,,1, ,0,0, , ,N/A,"3,072",33,0,0, , ,
890110,"Cruise ships, excursion boats and similar vessels principally designed for the transport of . . .", , , ,0, , , ,,1, ,0,0, , ,N/A,"17,014",-10,0,0, , ,
890120,Tankers, , , ,0, , , ,, , , , ,Tons, ,N/A,"178,827",53,1,"159,352",Tons,"1,370",
890190,Vessels for the transport of goods and vessels for the transport of both persons and goods . . ., , , ,0, , , ,,"1,919",65,0,25, ,"76,760",N/A,"580,317",85,2,0, , ,50
890200,Fishing vessels; factory ships and other vessels for processing or preserving fishery products . . ., , , , , , , ,, , , , , , ,N/A,189,0,0,174, ,"2,391",1
890310,Inflatable vessels for pleasure or sports, , , ,0, , , ,,"1,180",1,0,0, , ,N/A,"2,339",144,0,0, , ,21
890391,"Sailboats and yachts, with or without auxiliary motor, for pleasure or sports", , , ,0, , , ,,120, ,0,0, , ,N/A,"1,041",-29,0,0, , ,
890392,"Motor boats and motor yachts, for pleasure or sports (other than outboard motor boats)", , , ,0, , , ,,159,-13,0,0,Tons, ,N/A,"10,399",-5,0,0,Tons, ,13
890399,"Outboard motorboats, for pleasure or sports, and rowing boats and canoes, of a length > 7,5 . . .", , , ,0, , , ,,746,-1,0,0,Tons, ,N/A,"16,257",-1,0,0,Tons, ,173
890400,Tugs and pusher craft, , , , , , , ,, , , , , , ,N/A,"55,053",-9,3,0, , ,
890510,Dredgers, , , , , , , ,, , , , , , ,N/A,"224,476",96,20,0, , ,
890520,Floating or submersible drilling or production platforms, , , , , , , ,, , , , , , ,N/A,"291,733",207,2,0, , ,
890590,"Light-vessels, fire-floats, floating cranes and other vessels, the navigability of which is . . .", , , , , , , ,, , , , , , ,N/A,"231,217",-4,5,0, , ,
890690,"Vessels, incl. lifeboats (excl. warships, rowing boats and other vessels of heading 8901 to . . .", , , ,0, , , ,,61, ,0,0, , ,N/A,"39,203",99,1,0, , ,
890710,Inflatable rafts, , , ,0, , , ,,9,24,0,2,Tons,"4,500",N/A,320,20,0,0,Tons, ,3
890790,"Rafts, tanks, coffer-dams, landing stages, buoys, beacons and other floating structures (excl. . . .", , , ,0, , , ,,107,-17,0,4, ,"26,750",N/A,"45,686",28,6,0, , ,-
890800,Vessels and other floating structures for breaking up, , , , , , , ,, , , , , , ,N/A,"164,761",35,22,0, , ,
900110,"Optical fibres, optical fibre bundles and cables (excl. made up of individually sheathed fibres . . .", , , ,0, , , ,,41,-29,0,0, , ,N/A,"1,401",29,0,0, , ,2
900120,Sheets and plates of polarising material, , , ,0, , , ,,3, ,0,0, , ,N/A,3,137,0,0, , ,
900130,Contact lenses, , , ,0, , , ,,646,17,0,22, ,"29,364",N/A,139,-17,0,0, , ,4
900140,Spectacle lenses of glass, , , ,0, , , ,,40,74,0,0, , ,N/A,271,10,0,0, , ,5
900150,Spectacle lenses of materials other than glass, , , ,0, , , ,,377,27,0,22, ,"17,136",N/A,"5,362",19,0,0, , ,14
900190,"Lenses, prisms, mirrors and other optical elements, of any material, unmounted (excl. such . . .", , , ,0, , , ,,13,10,0,0, , ,N/A,224,6,0,0, , ,
900211,"Objective lenses for cameras, projectors or photographic enlargers or reducers", , , ,0, , , ,,113,-16,0,0, , ,N/A,"49,547",29,1,0, , ,-
900219,"Objective lenses (excl. for cameras, projectors or photographic enlargers or reducers)", , , ,0, , , ,,34,15,0,0, , ,N/A,"10,251",-10,0,0, , ,1
900220,"Filters, optical, being parts of or fittings for instruments, apparatus and appliances, framed . . .", , , ,0, , , ,,30,9,0,0, , ,N/A,"3,765",93,1,0, , ,
900290,"Lenses, prisms, mirrors and other optical elements, mounted, of any material, being parts of . . .", , , ,0, , , ,,59,-6,0,0, , ,N/A,97,-29,0,0, , ,-
900311,"Frames and mountings for spectacles, goggles or the like, of plastics", , , ,0, , , ,,270,7,0,4, ,"67,500",N/A,"6,781",51,0,0, , ,2
900319,"Frames and mountings for spectacles, goggles or the like (excl. of plastics)", , , ,0, , , ,,477,19,0,8, ,"59,625",N/A,880,3,0,0, , ,10
900390,"Parts of frames and mountings for spectacles, goggles or the like, n.e.s.", , , ,0, , , ,,11,-19,0,1, ,"11,000",N/A,36,-39,0,0, , ,-
900410,Sunglasses, , , ,0, , , ,,780,14,0,0, , ,N/A,"2,538",-12,0,0, , ,2
900490,"Spectacles, goggles and the like, corrective, protective or other (excl. spectacles for testing . . .", , , ,0, , , ,,"1,212",14,0,0, , ,N/A,"1,131",15,0,0, , ,1
900510,Binoculars, , , ,0, , , ,,80,40,0,7, ,"11,429",N/A,603,45,0,0, , ,-
900580,"Monoculars, astronomical and other optical telescopes and other astronomical instruments (excl. . . .", , , ,0, , , ,,7, ,0,2, ,"3,500",N/A,"1,595",151,0,0, , ,
900590,"Parts and accessories, incl. mountings, for binoculars, monoculars, astronomical and other . . .", , , ,0, , , ,,8,-3,0,2, ,"4,000",N/A,21,-33,0,0, , ,
900630,"Cameras specially designed for underwater use, for aerial survey or for medical or surgical . . .", , , ,0, , , ,,5,-22,0,0, , ,N/A,"8,972",144,3,0, , ,7
900640,Instant print cameras (excl. special cameras of subheading 9006.30), , , ,0, , , ,,5,-11,0,0, , ,N/A,"1,867",111,0,0, , ,
900651,"Cameras with a through-the-lens viewfinder [single lens reflex ""SLR""] for roll film of a width . . .", , , ,0, , , ,,3, ,0,0, , ,N/A,10,-24,0,0, , ,
900652,"Cameras for roll film of a width of < 35 mm (excluding instant print cameras, single lens reflex . . .", , , ,0, , , ,,1, ,0,0, , ,N/A,10,11,0,0, , ,
900653,Cameras for roll film of a width of 35 mm (excl. instant print cameras and special cameras . . ., , , ,0, , , ,,4,32,0,0, , ,N/A,2,51,0,0, , ,
900659,Cameras for roll film of a width other than 35 mm or for film in the flat (excl. instant print . . ., , , ,0, , , ,,44,11,0,0,Tons, ,N/A,253,50,0,0,Tons, ,
900661,Electronic discharge lamp flashlight apparatus for photographic purposes, , , ,0, , , ,,46,134,0,1, ,"46,000",N/A,188,44,0,0, , ,
900669,Photographic flashlights and flashlight apparatus (excl. with electronic discharge lamps), , , ,0, , , ,,1,-33,0,0, , ,N/A,66,10,0,0, , ,
900691,"Parts and accessories for photographic cameras, n.e.s.", , , ,0, , , ,,94,33,0,2, ,"47,000",N/A,406,8,0,0, , ,
900699,"Parts and accessories for photographic flashlights and flashlight apparatus, n.e.s.", , , ,0, , , ,,4,170,0,0, , ,N/A,111,10,0,0, , ,-
900710,Cinematographic cameras, , , , , , , ,, , , , , , ,N/A,121,5,0,0, , ,
900720,Cinematographic projectors, , , ,0, , , ,,77, ,0,0, , ,N/A,253,14,0,0, , ,
900791,"Parts and accessories for cinematographic cameras, n.e.s.", , , ,0, , , ,,37,47,0,3, ,"12,333",N/A,318,17,0,0, , ,-
900792,"Parts and accessories for cinematographic projectors, n.e.s.", , , ,0, , , ,, , , , ,Tons, ,N/A,82,9,0,0,Tons, ,
900850,"Image projectors, and photographic enlargers and reducers (excl. cinematographic and parts)", , , , , , , ,,54,196,0,4, ,"13,500",N/A,48,-10,0,0, , ,
